"CP009273.1","Genbank","CDS",1301442,1302902,".","-",0,"ID=cds1226;Parent=gene1269;Dbxref=NCBI_GP:AIN31705.1;Name=AIN31705.1;Note=cardiolipin synthase%2C a major membrane phospholipid%3B novobiocin sensitivity;gbkey=CDS;gene=clsA;product=cardiolipin synthase 1;protein_id=AIN31705.1;transl_table=11"
"CP009273.1","Genbank","CDS",1303045,1303218,".","+",0,"ID=cds1227;Parent=gene1270;Dbxref=NCBI_GP:AIN31706.1;Name=AIN31706.1;gbkey=CDS;gene=yciY;product=uncharacterized protein;protein_id=AIN31706.1;transl_table=11"
"CP009273.1","Genbank","CDS",1303273,1304526,".","-",0,"ID=cds1228;Parent=gene1271;Dbxref=NCBI_GP:AIN31707.1;Name=AIN31707.1;Note=putative potassium channel protein (VIC family);gbkey=CDS;gene=kch;product=voltage-gated potassium channel;protein_id=AIN31707.1;transl_table=11"
"CP009273.1","Genbank","CDS",1304826,1305122,".","-",0,"ID=cds1229;Parent=gene1272;Dbxref=NCBI_GP:AIN31708.1;Name=AIN31708.1;experiment=N-terminus verified by Edman degradation:PMID 9868784;gbkey=CDS;gene=yciI;product=putative DGPF domain-containing enzyme;protein_id=AIN31708.1;transl_table=11"
"CP009273.1","Genbank","CDS",1305346,1306065,".","+",0,"ID=cds1230;Parent=gene1273;Dbxref=NCBI_GP:AIN31709.1;Name=AIN31709.1;Note=energy transducer%3B uptake of iron%2C cyanocobalimin%3B sensitivity to phages%2C colicins;gbkey=CDS;gene=tonB;product=membrane spanning protein in TonB-ExbB-ExbD transport complex;protein_id=AIN31709.1;transl_table=11"
"CP009273.1","Genbank","CDS",1306105,1306503,".","-",0,"ID=cds1231;Parent=gene1274;Dbxref=NCBI_GP:AIN31710.1;Name=AIN31710.1;gbkey=CDS;gene=yciA;product=acyl-CoA esterase;protein_id=AIN31710.1;transl_table=11"
"CP009273.1","Genbank","CDS",1306608,1307147,".","-",0,"ID=cds1232;Parent=gene1275;Dbxref=NCBI_GP:AIN31711.1;Name=AIN31711.1;gbkey=CDS;gene=yciB;product=IspA family inner membrane protein;protein_id=AIN31711.1;transl_table=11"
"CP009273.1","Genbank","CDS",1307177,1307920,".","-",0,"ID=cds1233;Parent=gene1276;Dbxref=NCBI_GP:AIN31712.1;Name=AIN31712.1;gbkey=CDS;gene=yciC;product=UPF0259 family inner membrane protein;protein_id=AIN31712.1;transl_table=11"
"CP009273.1","Genbank","CDS",1308277,1308915,".","+",0,"ID=cds1234;Parent=gene1277;Dbxref=NCBI_GP:AIN31713.1;Name=AIN31713.1;Note=putative outer membrane protein;gbkey=CDS;gene=ompW;product=outer membrane protein W;protein_id=AIN31713.1;transl_table=11"
"CP009273.1","Genbank","CDS",1308975,1309481,".","-",0,"ID=cds1235;Parent=gene1278;Dbxref=NCBI_GP:AIN31714.1;Name=AIN31714.1;experiment=N-terminus verified by Edman degradation:PMID 8455549;gbkey=CDS;gene=yciE;product=putative rubrerythrin/ferritin-like metal-binding protein;protein_id=AIN31714.1;transl_table=11"
"CP009273.1","Genbank","CDS",1309527,1310027,".","-",0,"ID=cds1236;Parent=gene1279;Dbxref=NCBI_GP:AIN31715.1;Name=AIN31715.1;Note=putative structural proteins;experiment=N-terminus verified by Edman degradation:PMID 8455549;gbkey=CDS;gene=yciF;product=putative rubrerythrin/ferritin-like metal-binding protein;protein_id=AIN31715.1;transl_table=11"
"CP009273.1","Genbank","CDS",1310113,1310292,".","-",0,"ID=cds1237;Parent=gene1280;Dbxref=NCBI_GP:AIN31716.1;Name=AIN31716.1;gbkey=CDS;gene=yciG;product=KGG family protein;protein_id=AIN31716.1;transl_table=11"
"CP009273.1","Genbank","CDS",1310673,1311479,".","-",0,"ID=cds1238;Parent=gene1281;Dbxref=NCBI_GP:AIN31717.1;Name=AIN31717.1;Note=tryptophan synthase%2C alpha protein;experiment=N-terminus verified by Edman degradation:PMID 388433%2C4863752%2C9298646;gbkey=CDS;gene=trpA;product=tryptophan synthase%2C alpha subunit;protein_id=AIN31717.1;transl_table=11"
"CP009273.1","Genbank","CDS",1311479,1312672,".","-",0,"ID=cds1239;Parent=gene1282;Dbxref=NCBI_GP:AIN31718.1;Name=AIN31718.1;Note=tryptophan synthase%2C beta protein;gbkey=CDS;gene=trpB;product=tryptophan synthase%2C beta subunit;protein_id=AIN31718.1;transl_table=11"
"CP009273.1","Genbank","CDS",1312684,1314045,".","-",0,"ID=cds1240;Parent=gene1283;Dbxref=NCBI_GP:AIN31719.1;Name=AIN31719.1;Note=N-(5-phosphoribosyl)anthranilate isomerase and indole-3-glycerolphosphate synthetase;gbkey=CDS;gene=trpC;product=fused indole-3-glycerolphosphate synthetase/N-(5-phosphoribosyl)anthranilate isomerase;protein_id=AIN31719.1;transl_table=11"
"CP009273.1","Genbank","CDS",1314046,1315641,".","-",0,"ID=cds1241;Parent=gene1284;Dbxref=NCBI_GP:AIN31720.1;Name=AIN31720.1;Note=anthranilate synthase component II%2C glutamine amidotransferase and phosphoribosylanthranilate transferase;gbkey=CDS;gene=trpD;product=fused glutamine amidotransferase (component II) of anthranilate synthase/anthranilate phosphoribosyl transferase;protein_id=AIN31720.1;transl_table=11"
"CP009273.1","Genbank","CDS",1315641,1317203,".","-",0,"ID=cds1242;Parent=gene1285;Dbxref=NCBI_GP:AIN31721.1;Name=AIN31721.1;Note=anthranilate synthase component I;experiment=N-terminus verified by Edman degradation:PMID 4598537;gbkey=CDS;gene=trpE;product=component I of anthranilate synthase;protein_id=AIN31721.1;transl_table=11"
"CP009273.1","Genbank","CDS",1317295,1317339,".","-",0,"ID=cds1243;Parent=gene1286;Dbxref=NCBI_GP:AIN31722.1;Name=AIN31722.1;gbkey=CDS;gene=trpL;product=trp operon leader peptide;protein_id=AIN31722.1;transl_table=11"
"CP009273.1","Genbank","CDS",1317477,1318358,".","+",0,"ID=cds1244;Parent=gene1287;Dbxref=NCBI_GP:AIN31723.1;Name=AIN31723.1;Note=putative enzymes;gbkey=CDS;gene=yciV;product=PHP domain protein;protein_id=AIN31723.1;transl_table=11"
"CP009273.1","Genbank","CDS",1318355,1318975,".","+",0,"ID=cds1245;Parent=gene1288;Dbxref=NCBI_GP:AIN31724.1;Name=AIN31724.1;gbkey=CDS;gene=yciO;product=putative RNA binding protein;protein_id=AIN31724.1;transl_table=11"
"CP009273.1","Genbank","CDS",1319003,1320898,".","+",0,"ID=cds1246;Parent=gene1289;Dbxref=NCBI_GP:AIN31725.1;Name=AIN31725.1;gbkey=CDS;gene=yciQ;product=enhancer of membrane protein expression%3B putative inner membrane protein;protein_id=AIN31725.1;transl_table=11"
"CP009273.1","Genbank","CDS",1321109,1321984,".","+",0,"ID=cds1247;Parent=gene1290;Dbxref=NCBI_GP:AIN31726.1;Name=AIN31726.1;gbkey=CDS;gene=rluB;product=23S rRNA pseudouridine(2605) synthase;protein_id=AIN31726.1;transl_table=11"
"CP009273.1","Genbank","CDS",1322024,1322614,".","-",0,"ID=cds1248;Parent=gene1291;Dbxref=NCBI_GP:AIN31727.1;Name=AIN31727.1;Note=cob(I)alamin adenolsyltransferase;gbkey=CDS;gene=btuR;product=cob(I)yrinic acid a%2Cc-diamide adenosyltransferase;protein_id=AIN31727.1;transl_table=11"
"CP009273.1","Genbank","CDS",1322611,1323369,".","-",0,"ID=cds1249;Parent=gene1292;Dbxref=NCBI_GP:AIN31728.1;Name=AIN31728.1;Note=putative oxidoreductase;gbkey=CDS;gene=yciK;product=putative EmrKY-TolC system oxoacyl-(acyl carrier protein) reductase;protein_id=AIN31728.1;transl_table=11"
"CP009273.1","Genbank","CDS",1323589,1324638,".","+",0,"ID=cds1250;Parent=gene1293;Dbxref=NCBI_GP:AIN31729.1;Name=AIN31729.1;Note=putative protease;gbkey=CDS;gene=sohB;product=inner membrane protein%2C S49 peptidase family protein;protein_id=AIN31729.1;transl_table=11"
"CP009273.1","Genbank","CDS",1324674,1324925,".","-",0,"ID=cds1251;Parent=gene1294;Dbxref=NCBI_GP:AIN31730.1;Name=AIN31730.1;experiment=N-terminus verified by Edman degradation:PMID 9868784;gbkey=CDS;gene=yciN;product=DUF2498 protein YciN;protein_id=AIN31730.1;transl_table=11"
"CP009273.1","Genbank","CDS",1325305,1327902,".","+",0,"ID=cds1252;Parent=gene1295;Dbxref=NCBI_GP:AIN31731.1;Name=AIN31731.1;Note=DNA topoisomerase type I%2C omega protein;gbkey=CDS;gene=topA;product=DNA topoisomerase I%2C omega subunit;protein_id=AIN31731.1;transl_table=11"
"CP009273.1","Genbank","CDS",1328112,1329086,".","+",0,"ID=cds1253;Parent=gene1296;Dbxref=NCBI_GP:AIN31732.1;Name=AIN31732.1;Note=positive transcriptional regulator for cysteine regulon;experiment=N-terminus verified by Edman degradation:PMID 2182030;gbkey=CDS;gene=cysB;product=N-acetylserine-responsive cysteine regulon transcriptional activator%3B autorepressor;protein_id=AIN31732.1;transl_table=11"
"CP009273.1","Genbank","CDS",1329381,1329545,".","+",0,"ID=cds1254;Parent=gene1297;Dbxref=NCBI_GP:AIN31733.1;Name=AIN31733.1;gbkey=CDS;gene=ymiA;product=uncharacterized protein;protein_id=AIN31733.1;transl_table=11"
"CP009273.1","Genbank","CDS",1329548,1329715,".","+",0,"ID=cds1255;Parent=gene1298;Dbxref=NCBI_GP:AIN31734.1;Name=AIN31734.1;gbkey=CDS;gene=yciX;product=uncharacterized protein;protein_id=AIN31734.1;transl_table=11"
"CP009273.1","Genbank","CDS",1330088,1332763,".","+",0,"ID=cds1256;Parent=gene1299;Dbxref=NCBI_GP:AIN31735.1;Name=AIN31735.1;Note=aconitate hydrase 1;gbkey=CDS;gene=acnA;product=aconitate hydratase 1;protein_id=AIN31735.1;transl_table=11"
"CP009273.1","Genbank","CDS",1332827,1333417,".","-",0,"ID=cds1257;Parent=gene1300;Dbxref=NCBI_GP:AIN31736.1;Name=AIN31736.1;experiment=N-terminus verified by Edman degradation:PMID 8320220;gbkey=CDS;gene=ribA;product=GTP cyclohydrolase II;protein_id=AIN31736.1;transl_table=11"
"CP009273.1","Genbank","CDS",1333587,1334351,".","+",0,"ID=cds1258;Parent=gene1301;Dbxref=NCBI_GP:AIN31737.1;Name=AIN31737.1;Note=non-essential phosphatidylglycerophosphate phosphatase%2C membrane bound;gbkey=CDS;gene=pgpB;product=phosphatidylglycerophosphatase B;protein_id=AIN31737.1;transl_table=11"
"CP009273.1","Genbank","CDS",1334500,1334808,".","+",0,"ID=cds1259;Parent=gene1302;Dbxref=NCBI_GP:AIN31738.1;Name=AIN31738.1;gbkey=CDS;gene=yciS;product=DUF1049 family inner membrane protein%2C function unknown;protein_id=AIN31738.1;transl_table=11"
"CP009273.1","Genbank","CDS",1334815,1335984,".","+",0,"ID=cds1260;Parent=gene1303;Dbxref=NCBI_GP:AIN31739.1;Name=AIN31739.1;Note=putative heat shock protein;gbkey=CDS;gene=yciM;product=envelope integrity maintenance protein%3B EnvC-interacting protein;protein_id=AIN31739.1;transl_table=11"
"CP009273.1","Genbank","CDS",1336178,1336915,".","+",0,"ID=cds1261;Parent=gene1304;Dbxref=NCBI_GP:AIN31740.1;Name=AIN31740.1;gbkey=CDS;gene=pyrF;product=orotidine-5'-phosphate decarboxylase;protein_id=AIN31740.1;transl_table=11"
"CP009273.1","Genbank","CDS",1336915,1337241,".","+",0,"ID=cds1262;Parent=gene1305;Dbxref=NCBI_GP:AIN31741.1;Name=AIN31741.1;gbkey=CDS;gene=yciH;product=initiation factor function partial mimic%2C SUI1 family;protein_id=AIN31741.1;transl_table=11"
"CP009273.1","Genbank","CDS",1337367,1337585,".","-",0,"ID=cds1263;Parent=gene1306;Dbxref=NCBI_GP:AIN31742.1;Name=AIN31742.1;Note=osmotically inducible lipoprotein;gbkey=CDS;gene=osmB;product=lipoprotein;protein_id=AIN31742.1;transl_table=11"
"CP009273.1","Genbank","CDS",1337854,1338603,".","-",0,"ID=cds1264;Parent=gene1307;Dbxref=NCBI_GP:AIN31743.1;Name=AIN31743.1;Note=putative DEOR-type transcriptional regulator;gbkey=CDS;gene=yciT;product=global regulator of transcription%3B DeoR family;protein_id=AIN31743.1;transl_table=11"
"CP009273.1","Genbank","CDS",1338693,1338866,".","-",0,"ID=cds1265;Parent=gene1308;Dbxref=NCBI_GP:AIN31744.1;Name=AIN31744.1;gbkey=CDS;gene=yciZ;product=uncharacterized protein;protein_id=AIN31744.1;transl_table=11"
"CP009273.1","Genbank","CDS",1339014,1340999,".","-",0,"ID=cds1266;Parent=gene1309;Dbxref=NCBI_GP:AIN31745.1;Name=AIN31745.1;gbkey=CDS;gene=gmr;product=cyclic-di-GMP phosphodiesterase%3B csgD regulator%3B modulator of Rnase II stability;protein_id=AIN31745.1;transl_table=11"
"CP009273.1","Genbank","CDS",1341053,1341157,".","+",0,"ID=cds1267;Parent=gene1310;Dbxref=NCBI_GP:AIN31746.1;Name=AIN31746.1;gbkey=CDS;gene=ymiB;product=uncharacterized protein;protein_id=AIN31746.1;transl_table=11"
"CP009273.1","Genbank","CDS",1341235,1343169,".","-",0,"ID=cds1268;Parent=gene1311;Dbxref=NCBI_GP:AIN31747.1;Name=AIN31747.1;Note=RNase II%2C mRNA degradation;gbkey=CDS;gene=rnb;product=ribonuclease II;protein_id=AIN31747.1;transl_table=11"
"CP009273.1","Genbank","CDS",1343237,1344364,".","-",0,"ID=cds1269;Parent=gene1312;Dbxref=NCBI_GP:AIN31748.1;Name=AIN31748.1;gbkey=CDS;gene=yciW;product=putative oxidoreductase;protein_id=AIN31748.1;transl_table=11"
"CP009273.1","Genbank","CDS",1344508,1345296,".","-",0,"ID=cds1270;Parent=gene1313;Dbxref=NCBI_GP:AIN31749.1;Name=AIN31749.1;Note=enoyl-[acyl-carrier-protein] reductase (NADH);gbkey=CDS;gene=fabI;product=enoyl-[acyl-carrier-protein] reductase%2C NADH-dependent;protein_id=AIN31749.1;transl_table=11"
"CP009273.1","Genbank","CDS",1345664,1346017,".","-",0,"ID=cds1271;Parent=gene1314;Dbxref=NCBI_GP:AIN31750.1;Name=AIN31750.1;gbkey=CDS;gene=ycjD;product=DUF559 family endonuclease-related protein;protein_id=AIN31750.1;transl_table=11"
"CP009273.1","Genbank","CDS",1346085,1346891,".","-",0,"ID=cds1272;Parent=gene1315;Dbxref=NCBI_GP:AIN31751.1;Name=AIN31751.1;Note=putative ATP-binding protein of peptide transport system;gbkey=CDS;gene=sapF;product=antimicrobial peptide transport ABC system ATP-binding protein;protein_id=AIN31751.1;transl_table=11"
"CP009273.1","Genbank","CDS",1346893,1347885,".","-",0,"ID=cds1273;Parent=gene1316;Dbxref=NCBI_GP:AIN31752.1;Name=AIN31752.1;Note=putative ATP-binding protein of peptide transport system;gbkey=CDS;gene=sapD;product=antimicrobial peptide transport ABC system ATP-binding protein;protein_id=AIN31752.1;transl_table=11"
"CP009273.1","Genbank","CDS",1347885,1348775,".","-",0,"ID=cds1274;Parent=gene1317;Dbxref=NCBI_GP:AIN31753.1;Name=AIN31753.1;Note=homolog of Salmonella peptide transport permease protein%3B membrane component of ABC superfamily;gbkey=CDS;gene=sapC;product=antimicrobial peptide transport ABC transporter permease;protein_id=AIN31753.1;transl_table=11"
"CP009273.1","Genbank","CDS",1348762,1349727,".","-",0,"ID=cds1275;Parent=gene1318;Dbxref=NCBI_GP:AIN31754.1;Name=AIN31754.1;Note=homolog of Salmonella peptide transport permease protein%3B membrane component of ABC superfamily;gbkey=CDS;gene=sapB;product=antimicrobial peptide transport ABC transporter permease;protein_id=AIN31754.1;transl_table=11"
"CP009273.1","Genbank","CDS",1349724,1351367,".","-",0,"ID=cds1276;Parent=gene1319;Dbxref=NCBI_GP:AIN31755.1;Name=AIN31755.1;Note=homolog of Salmonella peptide transport periplasmic protein%3B periplasmic-binding component of ABC superfamily;gbkey=CDS;gene=sapA;product=antimicrobial peptide transport ABC transporter periplasmic binding protein;protein_id=AIN31755.1;transl_table=11"
"CP009273.1","Genbank","CDS",1351680,1351925,".","-",0,"ID=cds1277;Parent=gene1320;Dbxref=NCBI_GP:AIN31756.1;Name=AIN31756.1;gbkey=CDS;gene=ymjA;product=DUF2543 family protein;protein_id=AIN31756.1;transl_table=11"
"CP009273.1","Genbank","CDS",1352059,1353444,".","-",0,"ID=cds1278;Parent=gene1321;Dbxref=NCBI_GP:AIN31757.1;Name=AIN31757.1;Note=putative amino acid/amine transport protein;gbkey=CDS;gene=puuP;product=putrescine importer;protein_id=AIN31757.1;transl_table=11"
"CP009273.1","Genbank","CDS",1353747,1355165,".","-",0,"ID=cds1279;Parent=gene1322;Dbxref=NCBI_GP:AIN31758.1;Name=AIN31758.1;Note=putative glutamine synthetase;gbkey=CDS;gene=puuA;product=glutamate--putrescine ligase;protein_id=AIN31758.1;transl_table=11"
"CP009273.1","Genbank","CDS",1355377,1356141,".","+",0,"ID=cds1280;Parent=gene1323;Dbxref=NCBI_GP:AIN31759.1;Name=AIN31759.1;Note=probable amidotransferase subunit;experiment=N-terminus verified by Edman degradation:PMID 15590624;gbkey=CDS;gene=puuD;product=gamma-glutamyl-gamma-aminobutyrate hydrolase;protein_id=AIN31759.1;transl_table=11"
"CP009273.1","Genbank","CDS",1356168,1356725,".","+",0,"ID=cds1281;Parent=gene1324;Dbxref=NCBI_GP:AIN31760.1;Name=AIN31760.1;gbkey=CDS;gene=puuR;product=repressor for the divergent puu operons%2C putrescine inducible;protein_id=AIN31760.1;transl_table=11"
"CP009273.1","Genbank","CDS",1357000,1358487,".","+",0,"ID=cds1282;Parent=gene1325;Dbxref=NCBI_GP:AIN31761.1;Name=AIN31761.1;Note=aldehyde dehydrogenase%2C prefers NADP over NAD;gbkey=CDS;gene=puuC;product=gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase%3B succinate semialdehyde dehydrogenase;protein_id=AIN31761.1;transl_table=11"
"CP009273.1","Genbank","CDS",1358489,1359769,".","+",0,"ID=cds1283;Parent=gene1326;Dbxref=NCBI_GP:AIN31762.1;Name=AIN31762.1;Note=probable oxidoreductase;gbkey=CDS;gene=puuB;product=gamma-glutamylputrescine oxidoreductase;protein_id=AIN31762.1;transl_table=11"
"CP009273.1","Genbank","CDS",1359807,1361072,".","+",0,"ID=cds1284;Parent=gene1327;Dbxref=NCBI_GP:AIN31763.1;Name=AIN31763.1;Note=4-aminobutyrate aminotransferase;gbkey=CDS;gene=puuE;product=4-aminobutyrate aminotransferase%2C PLP-dependent;protein_id=AIN31763.1;transl_table=11"
"CP009273.1","Genbank","CDS",1361192,1362169,".","-",0,"ID=cds1285;Parent=gene1328;Dbxref=NCBI_GP:AIN31764.1;Name=AIN31764.1;gbkey=CDS;gene=pspF;product=psp operon transcriptional activator;protein_id=AIN31764.1;transl_table=11"
"CP009273.1","Genbank","CDS",1362336,1363004,".","+",0,"ID=cds1286;Parent=gene1329;Dbxref=NCBI_GP:AIN31765.1;Name=AIN31765.1;Note=phage shock protein%2C inner membrane protein;gbkey=CDS;gene=pspA;product=regulatory protein for phage-shock-protein operon;protein_id=AIN31765.1;transl_table=11"
"CP009273.1","Genbank","CDS",1363058,1363282,".","+",0,"ID=cds1287;Parent=gene1330;Dbxref=NCBI_GP:AIN31766.1;Name=AIN31766.1;Note=phage shock protein;gbkey=CDS;gene=pspB;product=psp operon transcription co-activator;protein_id=AIN31766.1;transl_table=11"
"CP009273.1","Genbank","CDS",1363282,1363641,".","+",0,"ID=cds1288;Parent=gene1331;Dbxref=NCBI_GP:AIN31767.1;Name=AIN31767.1;Note=phage shock protein: activates phage shock-protein expression;gbkey=CDS;gene=pspC;product=psp operon transcription co-activator;protein_id=AIN31767.1;transl_table=11"
"CP009273.1","Genbank","CDS",1363650,1363871,".","+",0,"ID=cds1289;Parent=gene1332;Dbxref=NCBI_GP:AIN31768.1;Name=AIN31768.1;Note=phage shock protein;gbkey=CDS;gene=pspD;product=peripheral inner membrane phage-shock protein;protein_id=AIN31768.1;transl_table=11"
"CP009273.1","Genbank","CDS",1363946,1364260,".","+",0,"ID=cds1290;Parent=gene1333;Dbxref=NCBI_GP:AIN31769.1;Name=AIN31769.1;Note=phage shock protein;gbkey=CDS;gene=pspE;product=thiosulfate:cyanide sulfurtransferase (rhodanese);protein_id=AIN31769.1;transl_table=11"
"CP009273.1","Genbank","CDS",1364473,1366152,".","+",0,"ID=cds1291;Parent=gene1334;Dbxref=NCBI_GP:AIN31770.1;Name=AIN31770.1;Note=putative polysaccharide hydrolase;gbkey=CDS;gene=ycjM;product=alpha amylase catalytic domain family protein;protein_id=AIN31770.1;transl_table=11"
"CP009273.1","Genbank","CDS",1366166,1367458,".","+",0,"ID=cds1292;Parent=gene1335;Dbxref=NCBI_GP:AIN31771.1;Name=AIN31771.1;gbkey=CDS;gene=ycjN;product=putative ABC superfamily sugar transporter periplasmic-binding protein;protein_id=AIN31771.1;transl_table=11"
"CP009273.1","Genbank","CDS",1367479,1368360,".","+",0,"ID=cds1293;Parent=gene1336;Dbxref=NCBI_GP:AIN31772.1;Name=AIN31772.1;Note=putative binding-protein dependent transport protein;gbkey=CDS;gene=ycjO;product=inner membrane putative ABC superfamily sugar transporter permease;protein_id=AIN31772.1;transl_table=11"
"CP009273.1","Genbank","CDS",1368347,1369189,".","+",0,"ID=cds1294;Parent=gene1337;Dbxref=NCBI_GP:AIN31773.1;Name=AIN31773.1;Note=putative transport system permease protein;gbkey=CDS;gene=ycjP;product=inner membrane putative ABC superfamily sugar transporter permease;protein_id=AIN31773.1;transl_table=11"
"CP009273.1","Genbank","CDS",1369220,1370272,".","+",0,"ID=cds1295;Parent=gene1338;Dbxref=NCBI_GP:AIN31774.1;Name=AIN31774.1;Note=putative oxidoreductase;gbkey=CDS;gene=ycjQ;product=putative Zn-dependent NAD(P)-binding oxidoreductase;protein_id=AIN31774.1;transl_table=11"
"CP009273.1","Genbank","CDS",1370291,1371079,".","+",0,"ID=cds1296;Parent=gene1339;Dbxref=NCBI_GP:AIN31775.1;Name=AIN31775.1;gbkey=CDS;gene=ycjR;product=putative TIM alpha/beta barrel enzyme;protein_id=AIN31775.1;transl_table=11"
"CP009273.1","Genbank","CDS",1371089,1372144,".","+",0,"ID=cds1297;Parent=gene1340;Dbxref=NCBI_GP:AIN31776.1;Name=AIN31776.1;Note=putative dehydrogenase;gbkey=CDS;gene=ycjS;product=putative NADH-binding oxidoreductase;protein_id=AIN31776.1;transl_table=11"
"CP009273.1","Genbank","CDS",1372141,1374408,".","+",0,"ID=cds1298;Parent=gene1341;Dbxref=NCBI_GP:AIN31777.1;Name=AIN31777.1;gbkey=CDS;gene=ycjT;product=putative family 65 glycosyl hydrolase;protein_id=AIN31777.1;transl_table=11"
"CP009273.1","Genbank","CDS",1374405,1375064,".","+",0,"ID=cds1299;Parent=gene1342;Dbxref=NCBI_GP:AIN31778.1;Name=AIN31778.1;Note=putative beta-phosphoglucomutase;gbkey=CDS;gene=ycjU;product=beta-phosphoglucomutase;protein_id=AIN31778.1;transl_table=11"
"CP009273.1","Genbank","CDS",1375078,1376034,".","+",0,"ID=cds1300;Parent=gene1343;Note=pseudogene%3B putative ATP-binding component of a transport system;gbkey=CDS;gene=ycjV;pseudo=true;transl_table=11"
"CP009273.1","Genbank","CDS",1376034,1376159,".","+",0,"ID=cds1300;Parent=gene1343;Note=pseudogene%3B putative ATP-binding component of a transport system;gbkey=CDS;gene=ycjV;pseudo=true;transl_table=11"
"CP009273.1","Genbank","CDS",1376204,1377109,".","+",0,"ID=cds1301;Parent=gene1344;Dbxref=NCBI_GP:AIN31779.1;Name=AIN31779.1;Note=outer membrane protein;gbkey=CDS;gene=ompG;product=outer membrane porin G;protein_id=AIN31779.1;transl_table=11"
"CP009273.1","Genbank","CDS",1377220,1378218,".","-",0,"ID=cds1302;Parent=gene1345;Dbxref=NCBI_GP:AIN31780.1;Name=AIN31780.1;Note=putative LACI-type transcriptional regulator;gbkey=CDS;gene=ycjW;product=LacI family putative transcriptional repressor;protein_id=AIN31780.1;transl_table=11"
"CP009273.1","Genbank","CDS",1378374,1379771,".","+",0,"ID=cds1303;Parent=gene1346;Dbxref=NCBI_GP:AIN31781.1;Name=AIN31781.1;Note=putative EC 2.1 enzymes;gbkey=CDS;gene=ycjX;product=DUF463 family protein%2C putative P-loop NTPase;protein_id=AIN31781.1;transl_table=11"
"CP009273.1","Genbank","CDS",1379768,1380829,".","+",0,"ID=cds1304;Parent=gene1347;Dbxref=NCBI_GP:AIN31782.1;Name=AIN31782.1;gbkey=CDS;gene=ycjF;product=UPF0283 family inner membrane protein;protein_id=AIN31782.1;transl_table=11"
"CP009273.1","Genbank","CDS",1380977,1382518,".","+",0,"ID=cds1305;Parent=gene1348;Dbxref=NCBI_GP:AIN31783.1;Name=AIN31783.1;Note=transcriptional regulation of aroF%2C aroG%2C tyrA and aromatic amino acid transport;experiment=N-terminus verified by Edman degradation:PMID 8444880;gbkey=CDS;gene=tyrR;product=aromatic amino acid biosynthesis and transport regulon transcriptional regulator%3B autorepressor%3B ATPase%3B phosphatase;protein_id=AIN31783.1;transl_table=11"
"CP009273.1","Genbank","CDS",1382562,1383068,".","-",0,"ID=cds1306;Parent=gene1349;Dbxref=NCBI_GP:AIN31784.1;Name=AIN31784.1;Note=thiol peroxidase;gbkey=CDS;gene=tpx;product=lipid hydroperoxide peroxidase;protein_id=AIN31784.1;transl_table=11"
"CP009273.1","Genbank","CDS",1383187,1384152,".","+",0,"ID=cds1307;Parent=gene1350;Dbxref=NCBI_GP:AIN31785.1;Name=AIN31785.1;Note=putative muconate cycloisomerase I;gbkey=CDS;gene=ycjG;product=L-Ala-D/L-Glu epimerase;protein_id=AIN31785.1;transl_table=11"
"CP009273.1","Genbank","CDS",1384127,1384855,".","-",0,"ID=cds1308;Parent=gene1351;Dbxref=NCBI_GP:AIN31786.1;Name=AIN31786.1;Note=putative carboxypeptidase;gbkey=CDS;gene=mpaA;product=murein peptide amidase A;protein_id=AIN31786.1;transl_table=11"
"CP009273.1","Genbank","CDS",1384982,1385119,".","-",0,"ID=cds1309;Parent=gene1352;Note=pseudogene;gbkey=CDS;gene=ymjC;pseudo=true;transl_table=11"
"CP009273.1","Genbank","CDS",1385125,1385190,".","-",0,"ID=cds1310;Parent=gene1353;Note=pseudogene fragment%2C MhpC family;gbkey=CDS;gene=ymjD;pseudo=true;transl_table=11"
"CP009273.1","Genbank","CDS",1385190,1386110,".","-",0,"ID=cds1311;Parent=gene1354;Dbxref=NCBI_GP:AIN31787.1;Name=AIN31787.1;gbkey=CDS;gene=ycjY;product=S9 homolog non-peptidase family protein;protein_id=AIN31787.1;transl_table=11"
"CP009273.1","Genbank","CDS",1386248,1387147,".","+",0,"ID=cds1312;Parent=gene1355;Dbxref=NCBI_GP:AIN31788.1;Name=AIN31788.1;Note=putative transcriptional regulator LYSR-type;gbkey=CDS;gene=pgrR;product=murein peptide degradation regulator;protein_id=AIN31788.1;transl_table=11"
"CP009273.1","Genbank","CDS",1387484,1389097,".","+",0,"ID=cds1313;Parent=gene1356;Dbxref=NCBI_GP:AIN31789.1;Name=AIN31789.1;Note=periplasmic-binding component of ABC superfamily;gbkey=CDS;gene=mppA;product=murein tripeptide (L-ala-gamma-D-glutamyl-meso-DAP) transporter subunit;protein_id=AIN31789.1;transl_table=11"
"CP009273.1","Genbank","CDS",1389148,1390179,".","-",0,"ID=cds1314;Parent=gene1357;Dbxref=NCBI_GP:AIN31790.1;Name=AIN31790.1;gbkey=CDS;gene=ynaI;product=mechanosensitive channel protein%2C very small conductance;protein_id=AIN31790.1;transl_table=11"
